"id","recipe_id","position","photo_saved_at","memo","created_at","updated_at"
26192762,5441920,4,,"煮ている間に残りのにんじんとお肉を食べやすい大きさに切って、フライパンで軽く炒めておく","2019-01-07 17:18:12","2019-07-09 21:33:37"
26192752,5441920,5,"2019-01-21 17:18:24","煮えてにんじんが柔らかくなったらハンドブレンダーで鍋の中身をガーッと潰す","2019-01-07 17:17:24","2019-01-21 17:18:24"
26192779,5441920,6,,"鍋に炒めたにんじんとお肉を入れ、蓋をして10分ほど弱火で煮る","2019-01-07 17:19:59","2019-07-09 21:34:26"
26192794,5441920,7,"2019-01-07 17:25:11","一旦火を止めたらカレールーを投入してとろみが出るまで混ぜる","2019-01-07 17:21:11","2019-01-07 17:25:11"
26192804,5441920,8,,"じゃがいもを入れたら蓋をして弱火で10分煮込む","2019-01-07 17:22:37","2019-08-27 18:39:34"
26192806,5441920,9,"2019-01-07 17:27:27","マンゴーチャツネを加えて混ぜ、もう10分ほど煮込んだら完成！","2019-01-07 17:23:51","2019-08-27 18:39:10"
26192812,5441920,10,,"すぐに食べずに一旦冷ますとうまみが増すらしい","2019-01-07 17:24:17","2019-01-07 17:24:17"
26233505,5445593,1,,"タレの材料を合わせておく","2019-01-14 12:28:30","2019-01-14 12:28:30"
26233508,5445593,2,"2019-01-19 11:22:58","ポリ袋に鶏ひき肉とコーン、塩胡椒を加えて粘りが出るまで揉む","2019-01-14 12:29:50","2019-01-19 11:22:58"
26233514,5445593,3,,"7〜8等分し、手の平に収まるぐらいのサイズの小判型を作る","2019-01-14 12:32:45","2019-01-14 12:32:45"
26233525,5445593,4,"2019-01-19 11:24:12","フライパンにサラダ油をしき、3を並べて火をつける。火力は中火。","2019-01-14 12:34:01","2019-01-19 11:24:12"
26233535,5445593,5,,"片面焼き目がついたら、ひっくり返して両面に焼き目をつける","2019-01-14 12:34:38","2019-01-14 12:34:38"
26233550,5445593,6,,"弱火にして余分な油をキッチンペーパーで取る","2019-01-14 12:36:07","2019-01-14 12:36:07"
26233552,5445593,7,"2019-01-19 11:25:07","タレを加えて、ひっくり返しながら煮からめる","2019-01-14 12:36:55","2019-01-19 11:25:07"
26277301,5462721,1,,"にんにくをみじん切りにしてオリーブオイルとフライパンに入れ弱火で温める","2019-01-21 13:06:32","2019-01-21 13:06:32"
26277313,5462721,2,,"薄切りにしたエリンギを入れ、塩胡椒を振りつつ炒める","2019-01-21 13:07:44","2019-01-21 13:07:44"
26277318,5462721,3,,"切ったレタスなどの上に乗せ、お好みで上からオリーブオイルと塩を少しかけて食べる","2019-01-21 13:08:24","2019-01-21 13:08:45"
26326936,5474277,1,,"ほうれん草をゆで、冷水にさらしたあと、ギュッと絞り、食べやすいサイズに切る","2019-01-27 21:02:37","2019-01-27 21:03:25"
26326943,5474277,2,,"ボウルに切ったほうれん草、塩昆布、ごま油、鶏がらスープの素を加えて混ぜる","2019-01-27 21:03:13","2019-01-27 21:03:56"
26326956,5474277,3,,"仕上げに白ごまを加えて混ぜたら完成","2019-01-27 21:04:10","2019-01-27 21:04:10"
26333125,5475658,1,"2019-01-28 19:33:27","ゆで卵を作り、詰めやすいように、ゆで卵の両端を切る","2019-01-28 19:33:22","2019-01-28 19:37:10"
26333131,5475658,2,"2019-01-28 19:34:35","ゆで卵を真ん中で切る","2019-01-28 19:33:55","2019-01-28 19:34:35"
26333146,5475658,3,,"マヨネーズと明太子をあえて、ゆで卵の断面に乗せる","2019-01-28 19:34:56","2019-01-28 19:34:56"
26333147,5475658,4,"2019-01-28 19:36:00","トースターで焼き目がつくまで焼く","2019-01-28 19:35:05","2019-01-28 19:36:00"
26338334,5476611,1,,"うどんを茹でておく。軽く水でしめる。 お皿にうどんをいれる。","2019-01-29 14:17:45","2019-08-07 14:04:09"
26338335,5476611,2,,"納豆を粗くみじん切りにし、タレをかけて混ぜる。キムチも粗く切る。しそも細切りにする(ハサミでもよい)。","2019-01-29 14:17:54","2019-08-07 14:04:09"
26338352,5476611,3,,"うどんの上に納豆、キムチ、しそ、天かすをのせ、真ん中に卵を割り入れる。","2019-01-29 14:19:36","2019-01-29 14:22:00"
26338379,5476611,4,,"仕上げに白だしとごま油をかけて完成！","2019-01-29 14:22:17","2019-02-12 15:55:27"
26408765,5493197,1,,"溶き卵にコンビーフ、塩を加える","2019-02-07 16:04:26","2019-02-07 16:09:21"
26408774,5493197,2,,"卵焼き用のフライパンにサラダ油をしき、1を二度に分けて流し込み、卵焼きを巻いていく","2019-02-07 16:06:09","2019-02-07 16:06:54"
26408798,5493197,3,,"5センチ幅でカットすれば、お弁当の定番卵焼きスタイルに。さらにそれを斜めにカットすると写真のようになります","2019-02-07 16:08:30","2019-02-07 16:08:30"
26454439,5503780,1,,"茹でたブロッコリー、コーン入りツナ、マヨネーズをボウルの中で和える","2019-02-13 08:53:40","2019-02-13 08:58:14"
26454446,5503780,2,,"お弁当箱にあわせてアルミホイルで型を作る","2019-02-13 08:54:20","2019-02-13 08:54:20"
26454457,5503780,3,"2019-02-13 08:56:12","1をアルミホイルの型に詰めて、マヨネーズ（分量外）を上からかける","2019-02-13 08:55:47","2019-02-13 08:58:01"
26454465,5503780,4,,"トースターで焼く","2019-02-13 08:56:52","2019-02-13 08:56:52"
26454502,5503780,5,,"冷めたらアルミホイルの型ごとお弁当箱に戻す","2019-02-13 09:08:49","2019-02-13 09:08:57"
26522131,5519950,1,,"卵に塩を加えて溶き卵を作る","2019-02-21 21:31:43","2019-02-21 21:31:52"
26522057,5519950,2,"2019-02-21 21:27:21","ベーコンを卵焼き用のフライパンに並べ、両面焼き目がつくまで焼く","2019-02-21 21:27:21","2019-02-21 21:31:52"
26522064,5519950,3,"2019-02-21 21:27:43","溶き卵・半量を流し入れる","2019-02-21 21:27:43","2019-02-21 21:31:52"
26522075,5519950,4,"2019-02-21 21:28:34","卵が固まってきたら奥から手前に向かって巻き、巻き終わったら奥に置く","2019-02-21 21:28:33","2019-02-21 21:31:52"
26522113,5519950,5,,"残りの溶き卵をフライパンの手前に流し込んで巻く","2019-02-21 21:30:24","2019-02-21 21:31:52"
26522121,5519950,6,"2019-02-21 21:31:02","巻き終わったら、フライ返しで整えながら両面焼く","2019-02-21 21:31:00","2019-02-21 21:31:52"
26640215,5548972,1,,"ハムとキャベツを細切りにする。マッシュルームは缶から出して軽く水洗いして水気を切る","2019-03-11 12:43:32","2019-03-11 12:43:32"
26640217,5548972,2,,"オリーブオイルをしいたフライパンでハムを炒める","2019-03-11 12:43:48","2019-03-11 12:43:48"
26640219,5548972,3,,"ハムに焼き目がついてきたら、マッシュルームとキャベツを加えて炒め、塩コショウを加える","2019-03-11 12:44:01","2019-03-11 12:45:19"
26640226,5548972,4,,"キャベツがしんなりしてきたら、アンチョビソースをかけて全体に絡ませる","2019-03-11 12:45:03","2019-03-11 12:45:38"
26647978,5550811,1,,"玉ねぎ、キャベツ、人参を切り、にんにくは皮を剥いてつぶす","2019-03-12 13:33:56","2019-03-12 13:35:29"
26647985,5550811,2,,"鍋にオリーブオイルを入れ、弱火でにんにくを温める","2019-03-12 13:34:18","2019-03-12 13:35:40"
26647995,5550811,3,,"玉ねぎ、キャベツ、人参を鍋に入れ、水700mlとコンソメキューブ2個(10g)も入れて蓋をし、弱中火で15分ぐらい","2019-03-12 13:35:09","2019-03-12 13:37:10"
26648009,5550811,4,,"じゃがいもとウィンナーも入れて弱火で15分ぐらい煮て、塩胡椒で味を整えたらできあがり","2019-03-12 13:37:44","2019-03-12 13:41:56"
26673316,5557058,1,,"ボウルで★をよく混ぜ合わせる","2019-03-16 09:52:51","2019-03-16 10:07:38"
26673319,5557058,2,,"にんにくと生姜はみじん切り、豚こまと玉ねぎ食べやすい大きさに切る","2019-03-16 09:53:45","2019-03-16 09:53:45"
26673320,5557058,3,,"フライパンに油をひいてにんにくと生姜を弱中火で温める","2019-03-16 09:54:11","2019-03-16 09:54:11"
26673322,5557058,4,,"玉ねぎを炒め、豚こまも炒める","2019-03-16 09:54:38","2019-03-16 09:54:38"
26673324,5557058,5,,"1分レンチンした焼きそばの麺(ほぐれやすいように)と少しの水を入れて炒める","2019-03-16 09:55:20","2019-03-16 09:56:00"
26673333,5557058,6,,"ボウルの調味料を加えて少し炒めたら完成","2019-03-16 09:56:44","2019-03-16 09:56:44"
26673353,5557058,7,,"お好みでラー油をかけてもおいしい","2019-03-16 10:03:58","2019-03-16 10:04:10"
26797653,5587820,1,"2019-04-05 09:47:45","油を敷いたフライパンに卵を割り入れ、塩コショウをふる","2019-04-05 09:47:45","2019-04-05 09:55:57"
26797655,5587820,2,"2019-04-05 09:48:01","フライ返しで白身の部分を折り畳み、黄身を包むように、弱火で両面焼く。黄身を押し潰さないよう注意する","2019-04-05 09:48:01","2019-04-05 09:53:55"
26797692,5587820,3,,"フライ返しで黄身を軽く押してみて、半熟感がなくなったら目玉焼きの完成","2019-04-05 09:52:57","2019-04-05 09:54:03"
26797661,5587820,4,"2019-04-05 09:49:19","黄身を分断するように切る。 幅は形が崩れない程度あれば、1.5センチほどでも可。断面が大事です","2019-04-05 09:49:19","2019-04-05 10:14:38"
26797611,5587820,5,"2019-04-05 09:40:21","ご飯を丸く握ってお弁当箱に詰める。あとで顔パーツを乗せるので、上面は平らにしておく","2019-04-05 09:40:21","2019-04-05 09:54:07"
26797613,5587820,6,"2019-04-05 09:40:29","周りにおかずを詰める","2019-04-05 09:40:29","2019-04-05 09:54:07"
26797614,5587820,7,"2019-04-05 09:40:38","黄身が見えるようにして、切った目玉焼きを乗せる","2019-04-05 09:40:38","2019-04-05 09:54:56"
26797615,5587820,8,"2019-04-05 09:40:45","のりパンチでくり抜いた目と鼻、頬は梅干しの果肉を乗せる","2019-04-05 09:40:45","2019-04-05 09:55:09"
26806967,5590172,1,,"にんにくと生姜をおろし、サラダ油をひいたフライパンで温める","2019-04-06 21:12:19","2019-04-06 21:12:19"
26806974,5590172,2,,"そこに挽肉を入れて炒め、火が通ってきたらネギも入れて炒める","2019-04-06 21:13:01","2019-04-06 21:13:01"
26806982,5590172,3,,"混ぜ合わせた調味料★を加えてしばらく炒めれば完成！","2019-04-06 21:13:38","2019-04-06 21:14:37"
26806986,5590172,4,"2019-04-06 21:14:16","茹でたパスタに和えるとこんな感じ","2019-04-06 21:14:11","2019-04-06 21:14:16"
26817794,5592880,1,,"もち麦は予め熱湯で15分ほど茹で、芯がなくなる程度でザルに上げておく。","2019-04-08 16:03:40","2019-04-08 16:07:12"
26817795,5592880,2,,"鍋にトマト缶、サバ缶を汁ごと入れて火にかける。木べらなどを使ってトマトとサバの塊を潰すようにして滑らかにする。","2019-04-08 16:03:40","2019-04-08 17:18:29"
26817796,5592880,3,,"もち麦と水を加えてお好みの濃度にする。塩で味を整えれば出来上がり！","2019-04-08 16:03:40","2019-04-08 16:09:07"
26817797,5592880,4,,"器に盛り、お好みでパセリ、カッテージチーズ、黒胡椒などをトッピングしてください。写真では缶詰の大豆も入れています。","2019-04-08 16:03:40","2019-04-08 16:10:00"
26827067,5595350,1,,"にんにくをみじん切りにしてオリーブオイルを引いたフライパンで温める","2019-04-10 02:30:13","2019-04-10 02:30:13"
26827068,5595350,2,,"適当に切ったキャベツを入れて炒める","2019-04-10 02:30:57","2019-04-10 02:32:55"
26827071,5595350,3,,"パスタも茹で始める","2019-04-10 02:32:34","2019-04-10 02:32:46"
26827069,5595350,4,,"フライパンにトマト缶とコンソメ、ケチャップ、シーフードミックスも加えて混ぜつつぐつぐつ","2019-04-10 02:31:53","2019-04-10 02:33:10"
26827070,5595350,5,,"茹でたパスタを和えて完成","2019-04-10 02:32:02","2019-04-10 02:32:39"
26893733,5611689,1,"2019-04-20 11:05:50","アボカドを適当な大きさに切る。生ハムは小さめに刻み、残りの材料と一緒にボウルに入れる。","2019-04-20 11:05:50","2019-04-20 11:06:36"
26893759,5611689,2,,"アクセントにケーパーを入れましたが、みじん切りにしたピクルスやオリーブでも美味しそう。","2019-04-20 11:12:44","2019-04-20 11:12:48"
26893734,5611689,3,"2019-04-20 11:06:48","フォークで潰しながら混ぜる","2019-04-20 11:06:47","2019-04-20 11:12:48"
26893735,5611689,4,"2019-04-20 11:07:06","こんな感じになったら出来上がり！","2019-04-20 11:07:06","2019-04-20 11:12:48"
26893782,5611689,5,,"トーストしたパンに乗せましょう！写真はフォカッチャです。","2019-04-20 11:15:35","2019-04-20 11:15:45"
27152861,5669580,1,,"ボウルでマヨネーズと柚子胡椒を混ぜる","2019-06-01 23:13:04","2019-06-01 23:13:51"
27152863,5669580,2,,"食べやすいサイズに割いた茹でブロッコリーを、ボウルに加えて混ぜる","2019-06-01 23:13:32","2019-06-01 23:14:20"
27130312,5671127,1,,"チキンを茹でて水気を切り、食べやすいサイズに切ります","2019-05-29 10:41:01","2019-05-29 10:41:01"
27130313,5671127,2,,"★の材料をまぜてチキンにかけたら完成","2019-05-29 10:41:44","2019-05-29 10:42:27"
27136477,5672885,1,,"ブロッコリーはあらかじめ茹でておく。ゆで卵は食べやすい大きさに切る（今回は八等分）","2019-05-30 11:38:23","2019-05-30 11:40:10"
27136479,5672885,2,,"ブロッコリー、ゆで卵にマヨネーズ、醤油を加えてザッと混ぜる","2019-05-30 11:38:46","2019-05-30 11:40:28"
27143870,5674747,1,,"鶏むね肉は厚みを揃えるように開いておき、塩大匙1（分量外）をふって10分ほどおいてから水洗いする。","2019-05-31 14:40:17","2019-06-03 16:50:39"
27163270,5674747,2,,"ネギは斜め薄切り、３㎝くらいの拍子木切り、にする。","2019-06-03 16:50:47","2019-06-03 16:51:51"
27143871,5674747,3,"2019-05-31 14:41:35","深さのあるフライパンに2のネギと人参を並べ、その上に1の鶏肉を乗せる。ローリエを散らす。","2019-05-31 14:40:17","2019-06-04 23:33:33"
27143872,5674747,4,,"更に水カップ２（分量外）を注いで蓋をし、火にかける。沸騰したら弱火にして、15~20分ほど蒸し煮にする。","2019-05-31 14:40:17","2019-06-03 16:53:39"
27143873,5674747,5,,"蒸している間にマリネ液の材料をボウルに混ぜ合わせておく。","2019-05-31 14:40:17","2019-06-03 16:54:02"
27163287,5674747,6,,"4の鶏肉に火が通ったら取り出し、食べやすい大きさに切り、フライパンに残っているネギ、人参と共に5のマリネ液に漬ける。","2019-06-03 16:54:04","2019-06-03 16:55:58"
